RegionName,Date,HomePrice
Nevada County,2007-10-31,413862.6197354418
Sutter County,2007-10-31,218854.6058705088
Mendocino County,2007-10-31,355606.6813913392
Yuba County,2007-10-31,192080.93549418604
Lake County,2007-10-31,163154.66935958332
Tehama County,2007-10-31,
San Benito County,2007-10-31,504745.888798461
Tuolumne County,2007-10-31,
Calaveras County,2007-10-31,259648.2483303688
Siskiyou County,2007-10-31,190259.5746438032
Amador County,2007-10-31,255887.828441947
Lassen County,2007-10-31,171737.24645835624
Glenn County,2007-10-31,217199.57982656543
Del Norte County,2007-10-31,275041.2634064246
Colusa County,2007-10-31,220856.7509000398
Plumas County,2007-10-31,251392.49202889425
Inyo County,2007-10-31,
Mariposa County,2007-10-31,249560.08789649364
Trinity County,2007-10-31,206693.14512665535
Mono County,2007-10-31,421107.8555323036
Modoc County,2007-10-31,148710.68697253935
Sierra County,2007-10-31,181037.9612115967
Alpine County,2007-10-31,403253.7439976125
Los Angeles County,2007-11-30,535310.5527005488
San Diego County,2007-11-30,480795.6269352411
Orange County,2007-11-30,620869.5406816831
Riverside County,2007-11-30,376193.5528219572
San Bernardino County,2007-11-30,351271.1508948568
Santa Clara County,2007-11-30,743552.016966362
Alameda County,2007-11-30,582708.8566351378
Sacramento County,2007-11-30,321913.30757407803
Contra Costa County,2007-11-30,591588.6442955231
Fresno County,2007-11-30,268125.475845954
Kern County,2007-11-30,243694.89122924328
San Francisco County,2007-11-30,766217.8625231847
Ventura County,2007-11-30,578765.2761119552
San Joaquin County,2007-11-30,353256.65701866546
San Mateo County,2007-11-30,819307.127209661
Stanislaus County,2007-11-30,338038.24529178365
Sonoma County,2007-11-30,527276.6488645411
Tulare County,2007-11-30,220464.3328438975
Solano County,2007-11-30,459127.29377181135
Santa Barbara County,2007-11-30,530972.0096282762
Monterey County,2007-11-30,578192.6181443712
Placer County,2007-11-30,484024.7489217572
San Luis Obispo County,2007-11-30,475215.1974504601
Merced County,2007-11-30,287546.2312535793
Santa Cruz County,2007-11-30,615703.9775279406
Marin County,2007-11-30,841772.8081372445
Butte County,2007-11-30,284292.61364565464
Yolo County,2007-11-30,411234.07804399537
El Dorado County,2007-11-30,476581.5140764464
Shasta County,2007-11-30,243288.4546919893
Imperial County,2007-11-30,190374.81820366668
Madera County,2007-11-30,201600.69884026932
Kings County,2007-11-30,217736.7456778185
Napa County,2007-11-30,552081.5809963243
Humboldt County,2007-11-30,317106.6647773385
Nevada County,2007-11-30,409230.07796651527
Sutter County,2007-11-30,216011.6690496253
Mendocino County,2007-11-30,354397.87159849657
Yuba County,2007-11-30,191041.42663171308
Lake County,2007-11-30,161151.09926024335
Tehama County,2007-11-30,
San Benito County,2007-11-30,496894.2488968773
Tuolumne County,2007-11-30,
Calaveras County,2007-11-30,260537.8825561537
Siskiyou County,2007-11-30,187506.02692867644
Amador County,2007-11-30,251843.2933689513
Lassen County,2007-11-30,169406.78475488056
Glenn County,2007-11-30,213975.24211706925
Del Norte County,2007-11-30,271153.5728219285
Colusa County,2007-11-30,217547.3438296837
Plumas County,2007-11-30,247543.82966418169
Inyo County,2007-11-30,
Mariposa County,2007-11-30,246223.08987811432
Trinity County,2007-11-30,203627.05853395397
Mono County,2007-11-30,414291.600497512
Modoc County,2007-11-30,146426.55073521045
Sierra County,2007-11-30,178235.18674428956
Alpine County,2007-11-30,397826.9379562661
Los Angeles County,2007-12-31,529410.9228077846
San Diego County,2007-12-31,476384.3290472776
Orange County,2007-12-31,613077.690984196
Riverside County,2007-12-31,369983.3453481574
San Bernardino County,2007-12-31,345796.91486805846
Santa Clara County,2007-12-31,737319.0610268363
Alameda County,2007-12-31,573598.3176910118
Sacramento County,2007-12-31,316506.8461373068
Contra Costa County,2007-12-31,579724.1482113939
Fresno County,2007-12-31,262713.3160185694
Kern County,2007-12-31,239192.14533441004
San Francisco County,2007-12-31,763310.1250780806
Ventura County,2007-12-31,567949.3088783253
San Joaquin County,2007-12-31,340360.6215719364
San Mateo County,2007-12-31,812161.8823103304
Stanislaus County,2007-12-31,327720.2460981156
Sonoma County,2007-12-31,520158.1041939308
Tulare County,2007-12-31,218388.7808594552
Solano County,2007-12-31,446089.379964717
Santa Barbara County,2007-12-31,525383.9322877512
Monterey County,2007-12-31,563296.0601931035
Placer County,2007-12-31,475346.7757863795
San Luis Obispo County,2007-12-31,470635.5077164115
Merced County,2007-12-31,278360.38445289055
Santa Cruz County,2007-12-31,614769.1477464634
Marin County,2007-12-31,839144.9583141255
Butte County,2007-12-31,282242.1460080701
Yolo County,2007-12-31,406021.3177061626
El Dorado County,2007-12-31,467321.5868136133
Shasta County,2007-12-31,240469.06976381876
Imperial County,2007-12-31,188409.6533200963
Madera County,2007-12-31,198295.54847824748
Kings County,2007-12-31,215572.34963040217
Napa County,2007-12-31,542233.8508169771
Humboldt County,2007-12-31,317223.6540692015
Nevada County,2007-12-31,404998.0358295948
Sutter County,2007-12-31,214284.83437045052
Mendocino County,2007-12-31,351401.1349251687
Yuba County,2007-12-31,189092.4679707088
Lake County,2007-12-31,158881.0778775102
Tehama County,2007-12-31,
San Benito County,2007-12-31,488307.75464848895
Tuolumne County,2007-12-31,
Calaveras County,2007-12-31,259596.23593413047
Siskiyou County,2007-12-31,184563.4991758236
Amador County,2007-12-31,247683.89199648148
Lassen County,2007-12-31,166967.13851925833
Glenn County,2007-12-31,210370.30882234892
Del Norte County,2007-12-31,266697.6288850826
Colusa County,2007-12-31,214132.5374433829
Plumas County,2007-12-31,243616.79065066663
Inyo County,2007-12-31,
Mariposa County,2007-12-31,242618.63230630444
Trinity County,2007-12-31,200121.2183232929
Mono County,2007-12-31,407532.3362722541
Modoc County,2007-12-31,144296.84540780712
Sierra County,2007-12-31,175240.40283425673
Alpine County,2007-12-31,391732.9589735497
Los Angeles County,2008-01-31,524879.2001667487
San Diego County,2008-01-31,470691.7772196367
Orange County,2008-01-31,602691.2472335584
Riverside County,2008-01-31,363455.59341726784
San Bernardino County,2008-01-31,340798.4887798747
Santa Clara County,2008-01-31,729721.7496120207
Alameda County,2008-01-31,571336.4455477559
Sacramento County,2008-01-31,311054.18584980303
Contra Costa County,2008-01-31,567239.3051519647
Fresno County,2008-01-31,257983.73326485217
Kern County,2008-01-31,234639.20112317769
San Francisco County,2008-01-31,759218.6783376221
Ventura County,2008-01-31,555904.9678306115
San Joaquin County,2008-01-31,326288.69993872545
San Mateo County,2008-01-31,798887.7803738493
Stanislaus County,2008-01-31,314929.6444930472
Sonoma County,2008-01-31,515218.98752866057
Tulare County,2008-01-31,215169.92847959703
Solano County,2008-01-31,430327.4904084881
Santa Barbara County,2008-01-31,515206.0770700835
Monterey County,2008-01-31,549387.639980676
Placer County,2008-01-31,463414.9126770512
San Luis Obispo County,2008-01-31,468205.0977802021
Merced County,2008-01-31,265876.369480847
Santa Cruz County,2008-01-31,615034.5872915998
Marin County,2008-01-31,826686.8932919172
Butte County,2008-01-31,279311.80813272623
Yolo County,2008-01-31,398742.0918000589
El Dorado County,2008-01-31,460707.6838223311
Shasta County,2008-01-31,238780.5629925525
Imperial County,2008-01-31,186833.94239544697
Madera County,2008-01-31,193757.8591265776
Kings County,2008-01-31,213687.7917590869
Napa County,2008-01-31,539507.5693902056
Humboldt County,2008-01-31,317064.8734414135
Nevada County,2008-01-31,399501.5062982561
Sutter County,2008-01-31,213470.0747343476
Mendocino County,2008-01-31,346120.3504195606
Yuba County,2008-01-31,186541.33202820588
Lake County,2008-01-31,158464.23907762874
Tehama County,2008-01-31,
San Benito County,2008-01-31,478825.0249977487
Tuolumne County,2008-01-31,
Calaveras County,2008-01-31,257304.46576989544
Siskiyou County,2008-01-31,181434.33223749444
Amador County,2008-01-31,243433.2875828453
Lassen County,2008-01-31,164279.4112776573
Glenn County,2008-01-31,206549.31436205725
Del Norte County,2008-01-31,261992.02472041815
Colusa County,2008-01-31,210574.659370153
Plumas County,2008-01-31,239629.2416377135
Inyo County,2008-01-31,
Mariposa County,2008-01-31,238888.2744650416
Trinity County,2008-01-31,196127.7834301488
Mono County,2008-01-31,400661.73462574417
Modoc County,2008-01-31,141949.3077359527
Sierra County,2008-01-31,172284.4472394306
Alpine County,2008-01-31,385052.1641413546
Los Angeles County,2008-02-29,519391.8179938905
San Diego County,2008-02-29,463651.1478516056
Orange County,2008-02-29,587415.9183383902
Riverside County,2008-02-29,355659.7860478984
San Bernardino County,2008-02-29,334025.5617468864
Santa Clara County,2008-02-29,718402.6842112538
Alameda County,2008-02-29,569886.9103068454
Sacramento County,2008-02-29,305000.0925221082
Contra Costa County,2008-02-29,551237.5425229669
Fresno County,2008-02-29,253138.91604407175
Kern County,2008-02-29,230496.4907653428
San Francisco County,2008-02-29,749550.8163079498
Ventura County,2008-02-29,546608.6939710091
San Joaquin County,2008-02-29,313340.23724671325
San Mateo County,2008-02-29,789681.7599325068
Stanislaus County,2008-02-29,302860.656364361
Sonoma County,2008-02-29,507956.3248328348
Tulare County,2008-02-29,210801.9833041843
Solano County,2008-02-29,416465.8773916109
Santa Barbara County,2008-02-29,502788.242488442
Monterey County,2008-02-29,532467.5666412752
Placer County,2008-02-29,452124.9252386482
San Luis Obispo County,2008-02-29,467189.4373478635
Merced County,2008-02-29,254387.33677929651
Santa Cruz County,2008-02-29,607642.110432149
Marin County,2008-02-29,815042.7251125317
Butte County,2008-02-29,276811.2011851545
Yolo County,2008-02-29,392371.6502610204
El Dorado County,2008-02-29,458951.5399528486
Shasta County,2008-02-29,238114.6855626627
Imperial County,2008-02-29,185191.95499765364
Madera County,2008-02-29,188657.2659375491
Kings County,2008-02-29,211903.62317075976
Napa County,2008-02-29,539256.8844111813
Humboldt County,2008-02-29,316082.86469618167
Nevada County,2008-02-29,395475.6685242779
Sutter County,2008-02-29,212125.59156208552
Mendocino County,2008-02-29,338533.5235230977
Yuba County,2008-02-29,183610.28187060545
Lake County,2008-02-29,158323.51244835972
Tehama County,2008-02-29,
San Benito County,2008-02-29,469251.88062816585
Tuolumne County,2008-02-29,
Calaveras County,2008-02-29,252948.9035607291
Siskiyou County,2008-02-29,178012.4157894931
Amador County,2008-02-29,238976.32479635507
Lassen County,2008-02-29,161327.39747133228
Glenn County,2008-02-29,202362.0640404228
Del Norte County,2008-02-29,257244.47388188716
Colusa County,2008-02-29,206670.4882968113
Plumas County,2008-02-29,235435.44047716327
Inyo County,2008-02-29,
Mariposa County,2008-02-29,234645.48533721056
Trinity County,2008-02-29,192221.8724169665
Mono County,2008-02-29,393977.5461857608
Modoc County,2008-02-29,139051.2826242821
Sierra County,2008-02-29,169262.71122509692
Alpine County,2008-02-29,378029.6106846926
Los Angeles County,2008-03-31,511070.1020356065
San Diego County,2008-03-31,455422.236771588
Orange County,2008-03-31,575104.9013792333
Riverside County,2008-03-31,345793.27394954144
San Bernardino County,2008-03-31,324238.45643704536
Santa Clara County,2008-03-31,705821.656470209
Alameda County,2008-03-31,567305.5512090327
Sacramento County,2008-03-31,295746.0787153749
Contra Costa County,2008-03-31,537074.9408988608
Fresno County,2008-03-31,248178.6567726604
Kern County,2008-03-31,225039.53135936824
San Francisco County,2008-03-31,744369.5018987743
Ventura County,2008-03-31,538518.4754229517
San Joaquin County,2008-03-31,299292.12881969
San Mateo County,2008-03-31,779288.1139409094
Stanislaus County,2008-03-31,285563.7432525614
Sonoma County,2008-03-31,500346.05855601846
Tulare County,2008-03-31,206094.89016222305
Solano County,2008-03-31,404545.57193358144
Santa Barbara County,2008-03-31,491287.0240117247
Monterey County,2008-03-31,517631.3786173415
Placer County,2008-03-31,439366.4854304378
San Luis Obispo County,2008-03-31,464561.8173227983
Merced County,2008-03-31,240433.3348122102
Santa Cruz County,2008-03-31,596369.9336960056
Marin County,2008-03-31,805323.4938112855
Butte County,2008-03-31,274887.4624904437
Yolo County,2008-03-31,383851.30955035886
El Dorado County,2008-03-31,458319.5906108844
Shasta County,2008-03-31,236066.885661235
Imperial County,2008-03-31,183008.68451953004
Madera County,2008-03-31,183152.1891352537
Kings County,2008-03-31,209443.53071403783
Napa County,2008-03-31,541366.57794074
Humboldt County,2008-03-31,311105.28829648835
Nevada County,2008-03-31,388320.2837366456
Sutter County,2008-03-31,208811.6813577921
Mendocino County,2008-03-31,330819.2304677105
Yuba County,2008-03-31,180269.33421701123
Lake County,2008-03-31,157645.06547437143
Tehama County,2008-03-31,
San Benito County,2008-03-31,459705.3871712528
Tuolumne County,2008-03-31,
Calaveras County,2008-03-31,249650.79697446243
Siskiyou County,2008-03-31,174372.51927478926
Amador County,2008-03-31,234452.92096565568
Lassen County,2008-03-31,158111.46784398556
Glenn County,2008-03-31,198000.3386888429
Del Norte County,2008-03-31,252734.56473641217
Colusa County,2008-03-31,202497.17431388889
Plumas County,2008-03-31,230856.2793266765
Inyo County,2008-03-31,
Mariposa County,2008-03-31,229976.47087655263
Trinity County,2008-03-31,188661.44937839496
Mono County,2008-03-31,387143.93915222166
Modoc County,2008-03-31,135960.4433099163
Sierra County,2008-03-31,165935.69674042368
Alpine County,2008-03-31,370587.9083818775
Los Angeles County,2008-04-30,499242.9441717984
San Diego County,2008-04-30,448423.5760298969
Orange County,2008-04-30,561938.4444356954
Riverside County,2008-04-30,334631.9663285478
San Bernardino County,2008-04-30,311948.1888077606
Santa Clara County,2008-04-30,695971.0789784457
Alameda County,2008-04-30,559791.1081340311
Sacramento County,2008-04-30,286983.2049293745
Contra Costa County,2008-04-30,521461.28113628295
Fresno County,2008-04-30,241614.7534123466
Kern County,2008-04-30,218353.47662702133
San Francisco County,2008-04-30,739253.7145773635
Ventura County,2008-04-30,528160.9380812134
San Joaquin County,2008-04-30,286040.0054970922
San Mateo County,2008-04-30,774191.556282227
Stanislaus County,2008-04-30,270528.02590246144
Sonoma County,2008-04-30,489582.729432887
Tulare County,2008-04-30,202059.4734946854
Solano County,2008-04-30,391145.4530517042
Santa Barbara County,2008-04-30,482283.97609398863
Monterey County,2008-04-30,503032.2442453113
Placer County,2008-04-30,426751.5853616064
San Luis Obispo County,2008-04-30,458704.298437047
Merced County,2008-04-30,229285.47347234143
Santa Cruz County,2008-04-30,583131.8355659723
Marin County,2008-04-30,801265.927306685
Butte County,2008-04-30,272270.24295209843
Yolo County,2008-04-30,372724.8513652128
El Dorado County,2008-04-30,456563.7230027037
Shasta County,2008-04-30,232013.40255111785
Imperial County,2008-04-30,179793.4674296394
Madera County,2008-04-30,178491.5668828669
Kings County,2008-04-30,205942.6794115725
Napa County,2008-04-30,537702.5205290243
Humboldt County,2008-04-30,307015.9304240555
Nevada County,2008-04-30,382944.8477023053
Sutter County,2008-04-30,204608.7443080225
Mendocino County,2008-04-30,323597.5498259997
Yuba County,2008-04-30,176554.92118599065
Lake County,2008-04-30,155319.69299701034
Tehama County,2008-04-30,
San Benito County,2008-04-30,450298.21997444046
Tuolumne County,2008-04-30,
Calaveras County,2008-04-30,245259.21561193408
Siskiyou County,2008-04-30,170600.48816756954
Amador County,2008-04-30,229728.8382193425
Lassen County,2008-04-30,154822.75107072387
Glenn County,2008-04-30,193725.21152258565
Del Norte County,2008-04-30,248740.8294375306
Colusa County,2008-04-30,198091.9740339849
Plumas County,2008-04-30,226140.2915733722
Inyo County,2008-04-30,
Mariposa County,2008-04-30,224878.0714390576
